Social Psychologist Amanda Vicary and Spotify Reveal Why Women Are So Obsessed with True Crime—And Share 4 New Podcasts Coming in 2020	JANUARY 29, 2020	https://newsroom.spotify.com/2020-01-29/social-psychologist-amanda-vicary-and-spotify-reveal-why-women-are-so-obsessed-with-true-crime-and-share-4-new-podcasts-coming-in-2020/
‘The Adam Carolla Show,’ ‘Ladygang,’ ‘expediTIously with T.I.,’ ‘Off the Vine with Kaitlyn Bristowe’ and All 300 of Your Favorite PodcastOne Shows are Coming to Spotify	JANUARY 29, 2020	https://newsroom.spotify.com/2020-01-29/300-of-your-favorite-podcastone-shows-are-coming-to-spotify/
Meet the Behind-the-Scenes Talent Behind 21 Savage’s Grammy-Nominated Album ‘I Am > I Was’	JANUARY 24, 2020	https://newsroom.spotify.com/2020-01-24/meet-the-behind-the-scenes-talent-behind-21-savages-grammy-nominated-album-i-am-i-was/
Spotify Fêtes Best New Artists at 2020 Celebration	JANUARY 24, 2020	https://newsroom.spotify.com/2020-01-24/spotify-fetes-best-new-artists-at-2020-celebration/
NFL Star Saquon Barkley Talks Football and His Top Sports Podcasts	JANUARY 23, 2020	https://newsroom.spotify.com/2020-01-23/nfl-star-saquon-barkley-talks-football-and-his-top-sports-podcasts/
El ícono del reggaetón J Balvin cuenta su historia en el nuevo podcast original de Spotify ‘Made in Medellín’	JANUARY 23, 2020	https://newsroom.spotify.com/2020-01-23/el-icono-del-reggaeton-j-balvin-cuenta-su-historia-en-el-nuevo-podcast-original-de-spotify-made-in-medellin/
Reggaetón Artist J Balvin Gets Personal in the New Spotify Original Podcast ‘Made in Medellín’	JANUARY 23, 2020	https://newsroom.spotify.com/2020-01-23/reggaeton-artist-j-balvin-gets-personal-in-the-new-spotify-original-podcast-made-in-medellin/
Welcoming Paul Vogel, Spotify’s New Chief Financial Officer	JANUARY 16, 2020	https://newsroom.spotify.com/2020-01-16/welcoming-paul-vogel-spotifys-new-chief-financial-officer/
Spotify Has the Pawfect Playlist for You And Your Pet	JANUARY 15, 2020	https://newsroom.spotify.com/2020-01-15/spotify-has-the-pawfect-playlist-for-you-and-your-pet/
CES 2020: Spotify Makes Noise with SAI Announcement, Ludacris Performance, and More	JANUARY 10, 2020	https://newsroom.spotify.com/2020-01-10/ces-2020-spotify-makes-noise-with-sai-announcement-ludacris-performance-and-more/
